22,6,2.02,192.4,195.38,145.70000000000002,1,1,1.0
23,2,309.9,0.6,395.2900000000001,113.38000000000001,1,1,0.0
23,3,93.08,0.6,222.93,61.74,1,1,1.0
23,5,427.76,98.18,215.34000000000003,93.22999999999999,1,1,1.0
23,6,11.74,204.1,214.85999999999999,149.6,1,1,1.0
24,2,309.9,0.6,395.2900000000001,113.35000000000001,1,1,0.0
24,3,93.07,0.6,222.93,61.74,1,1,1.0
24,5,400.55,95.27,206.55,86.42999999999999,1,1,1.0
24,6,35.06,213.82,218.72,154.51,1,1,1.0
25,2,309.9,0.6,395.2900000000001,113.32000000000001,1,1,0.0
25,3,93.05,0.6,222.93,61.74,1,1,1.0
25,5,373.34,87.49,198.76000000000005,86.42999999999999,1,1,1.0
25,6,57.4,228.4,238.20000000000002,160.29999999999998,1,1,1.0
26,2,309.9,0.6,395.2900000000001,113.28,1,1,0.0
26,3,93.04,0.6,222.93,61.74,1,1,1.0
26,5,350.01,82.63,190.99,84.47,1,1,1.0
26,6,88.51,239.09,245.99,172.91,1,1,1.0
27,2,309.9,0.6,395.2900000000001,113.25,1,1,0.0
27,3,93.03,0.6,222.92999999999998,61.74,1,1,1.0
27,5,329.6,76.8,182.2,84.47000000000001,1,1,1.0
27,6,111.84,245.89,273.15999999999997,187.51,1,1,1.0
28,2,309.9,0.6,395.2900000000001,113.22,1,1,0.0
28,3,93.01,0.6,222.93,61.74,1,1,1.0
28,5,305.31,69.02,178.29000000000002,84.47000000000001,1,1,1.0
28,6,135.2,265.33,307.1,194.27000000000004,1,1,1.0
29,2,309.9,0.6,395.2900000000001,113.19000000000001,1,1,0.0
29,3,93.0,0.6,222.93,61.74,1,1,1.0
29,5,288.79,66.11,168.60999999999996,84.47000000000001,1,1,1.0
29,6,182.82,279.91,312.98,199.08999999999997,1,1,1.0
29,7,910.81,175.98,49.190000000000055,76.78,1,1,1.0
30,2,309.9,0.6,395.2900000000001,113.16000000000001,1,1,0.0
30,3,92.98,0.6,222.94,61.74,1,1,1.0
30,5,265.46,62.22,164.74,84.47,1,1,1.0
30,6,213.92,291.57,345.08000000000004,221.43,1,1,1.0
30,7,863.2,175.98,96.79999999999995,76.78,1,1,1.0
31,2,309.9,0.6,395.2900000000001,113.13000000000001,1,1,0.0
31,3,92.97,0.6,222.92999999999998,61.74,1,1,1.0
31,5,250.88,59.3,156.01999999999998,84.47000000000001,1,1,1.0
31,6,252.09,303.98,363.90999999999997,235.22000000000003,1,1,1.0
31,7,815.6,157.5,144.39999999999998,88.5,1,1,1.0
32,2,309.9,0.6,395.2900000000001,113.10000000000001,1,1,1.0
32,3,92.96,0.6,222.93,61.74,1,1,1.0
32,5,233.39,55.42,151.11,84.46999999999998,1,1,1.0
32,6,294.2,327.9,396.59999999999997,211.30000000000007,1,1,1.0
32,7,771.9,150.7,188.10000000000002,85.60000000000002,1,1,1.0
33,2,309.9,0.6,395.2900000000001,112.78,1,1,1.0
33,3,92.94,0.6,222.94,61.74,1,1,1.0
33,5,214.93,58.3,148.17000000000002,73.8,1,1,1.0
33,6,349.37,327.9,396.6,211.30000000000007,1,1,1.0
33,7,727.2,135.15,232.79999999999995,107.94999999999999,1,1,1.0
34,2,309.9,0.6,395.2900000000001,112.46000000000001,1,1,1.0
34,3,92.93,0.6,222.93,61.74,1,1,1.0
34,5,197.43,59.3,143.26999999999998,67.0,1,1,1.0
34,6,404.55,362.7,415.55,177.22999999999996,1,1,1.0
34,7,687.35,121.54,252.25,107.95,1,1,1.0
35,2,309.9,0.6,395.2900000000001,112.14,1,1,1.0
35,3,92.92,0.6,222.93,61.74,1,1,1.0
35,5,183.83,58.33,135.47,63.07000000000001,1,1,1.0
35,6,475.69,393.2,433.01000000000005,145.27000000000004,1,1,1.0
35,7,649.45,112.8,240.54999999999995,107.95,1,1,1.0
36,2,309.9,0.6,395.2900000000001,111.82000000000001,1,1,1.0
36,3,92.9,0.6,222.92999999999998,61.74,1,1,0.0
36,5,171.19,54.44,135.48000000000002,63.07000000000001,1,1,1.0
36,6,542.5,417.9,394.51,122.10000000000002,1,1,1.0
36,7,611.54,107.94,229.86,107.94999999999999,1,1,1.0
37,2,309.9,0.6,395.2900000000001,111.5,1,1,0.0
37,3,92.89,0.6,222.93,61.74,1,1,0.0
37,5,152.73,52.5,135.47,63.06999999999999,1,1,1.0
37,6,623.8,451.3,334.99,88.69999999999999,1,1,1.0
37,7,577.53,107.9,226.97000000000003,95.4,1,1,1.0
38,2,309.9,0.6,395.2900000000001,111.32000000000001,1,1,0.0
38,3,92.88,0.6,222.93,61.74,1,1,0.0
38,5,139.12,49.58,135.46999999999997,63.07000000000001,1,1,1.0
38,6,720.4,478.2,238.39,61.80000000000001,1,1,1.0
38,7,548.37,97.21,211.42999999999995,95.40000000000002,1,1,1.0
39,2,309.9,0.6,395.2900000000001,111.13000000000001,1,1,0.0
39,3,92.86,0.6,222.93,61.74,1,1,0.0
39,5,121.63,44.72,131.57,63.07000000000001,1,1,1.0
39,7,512.41,89.44,204.59000000000003,95.4,1,1,1.0
40,2,309.9,0.6,395.2900000000001,110.95,1,1,0.0
40,3,92.85,0.6,222.92999999999998,61.74,1,1,0.0
40,5,110.94,40.84,125.75999999999999,63.06999999999999,1,1,1.0
40,7,482.28,83.6,204.59000000000003,95.4,1,1,1.0
41,2,309.9,0.6,395.2900000000001,110.76,1,1,0.0
41,3,92.84,0.6,222.92999999999998,61.74,1,1,0.0
41,5,102.19,38.89,119.00999999999999,63.06999999999999,1,1,1.0
41,7,450.21,88.5,194.89000000000004,77.9,1,1,1.0
42,2,309.9,0.6,395.2900000000001,110.58000000000001,1,1,0.0
42,3,92.82,0.6,222.93,61.74,1,1,0.0
42,5,87.61,35.0,116.08999999999999,63.08,1,1,1.0
42,7,424.94,77.8,194.89000000000004,82.7,1,1,1.0
43,2,309.9,0.6,395.2900000000001,110.39,1,1,0.0
43,3,92.81,0.6,222.93,61.74,1,1,0.0
43,5,77.89,34.03,109.30999999999999,63.08,1,1,1.0
43,7,399.68,73.91,177.42000000000002,78.78999999999999,1,1,1.0
44,2,309.9,0.6,395.2900000000001,110.21000000000001,1,1,0.0
44,3,92.79,0.6,222.94,61.74,1,1,0.0
44,5,65.26,31.12,105.43999999999998,63.06999999999999,1,1,1.0
44,7,370.52,68.08,171.58000000000004,78.79,1,1,1.0
45,2,309.9,0.6,395.2900000000001,110.02000000000001,1,1,0.0
45,3,92.78,0.6,222.92999999999998,61.74,1,1,0.0
45,5,54.57,27.23,105.44,63.06999999999999,1,1,1.0
45,7,345.25,67.1,168.64999999999998,73.9,1,1,1.0
46,2,309.9,0.6,395.2900000000001,109.84,1,1,0.0
46,3,92.77,0.6,222.93,61.74,1,1,0.0
46,5,43.88,24.31,102.52000000000001,63.08,1,1,1.0
46,7,326.79,62.24,168.64999999999998,73.89999999999998,1,1,1.0
47,2,309.9,0.6,395.2900000000001,109.65,1,1,0.0
47,3,92.75,0.6,222.93,61.74,1,1,1.0
47,5,36.1,21.4,100.6,63.07,1,1,1.0
47,7,306.38,60.3,156.01999999999998,72.00000000000001,1,1,1.0
48,2,309.9,0.6,395.2900000000001,109.47,1,1,0.0
48,3,92.74,0.6,222.93,61.74,1,1,1.0
48,5,25.41,19.46,96.69,63.07,1,1,1.0
48,7,279.17,55.44,156.01999999999998,72.0,1,1,1.0
49,2,309.9,0.6,395.2900000000001,109.28,1,1,0.0
49,3,92.73,0.6,222.93,61.74,1,1,0.0
49,5,14.72,19.46,96.69,63.07,1,1,1.0
49,7,265.6,52.52,144.29999999999995,68.07999999999998,1,1,1.0
50,2,309.9,0.6,395.2900000000001,109.10000000000001,1,1,0.0
50,3,92.71,0.6,222.93,61.74,1,1,0.0
50,5,5.97,17.51,96.69,63.06999999999999,1,1,1.0
50,7,245.19,48.63,144.3,68.07999999999998,1,1,1.0
51,2,309.9,0.6,395.2900000000001,109.18,1,1,0.0
51,3,92.7,0.6,222.93,61.74,1,1,0.0
51,5,2.09,16.54,96.67999999999999,63.07,1,1,1.0
51,7,225.8,47.66,134.5,68.08,1,1,1.0
52,2,309.9,0.6,395.2900000000001,109.26,1,1,0.0
52,3,92.69,0.6,222.93,61.74,1,1,0.0
52,5,2.09,15.57,80.21,63.07,1,1,1.0
52,7,211.22,46.69,127.67999999999998,63.21000000000001,1,1,1.0
53,2,309.9,0.6,395.2900000000001,109.34,1,1,1.0
53,3,92.67,0.6,222.93,61.74,1,1,0.0
53,5,2.09,15.57,68.50999999999999,63.07,1,1,1.0
53,7,192.76,40.86,127.67000000000002,63.209999999999994,1,1,1.0
54,2,309.9,0.6,395.2900000000001,109.42,1,1,1.0
54,3,92.66,0.6,222.92999999999998,61.74,1,1,0.0
54,5,2.09,15.57,57.81,63.07,1,1,1.0
54,7,183.0,41.8,120.91000000000003,60.3,1,1,1.0
55,2,309.9,0.6,395.2900000000001,109.5,1,1,1.0
55,3,92.65,0.6,222.92999999999998,61.74,1,1,0.0
55,5,2.09,15.57,50.010000000000005,50.43,1,1,1.0
55,7,165.51,39.86,120.91000000000003,60.3,1,1,1.0
56,2,309.9,0.6,395.2900000000001,109.58000000000001,1,1,1.0
56,3,92.63,0.6,222.93,61.74,1,1,0.0
56,5,2.09,15.57,42.209999999999994,50.43,1,1,1.0
56,7,148.99,36.94,120.90999999999997,60.3,1,1,1.0
57,2,309.9,0.6,395.2900000000001,109.66000000000001,1,1,1.0
57,3,92.62,0.6,222.93,61.74,1,1,0.0
57,5,2.09,15.57,32.510000000000005,50.43,1,1,1.0
57,7,133.44,34.02,120.91,60.29999999999999,1,1,1.0
58,2,309.9,0.6,395.2900000000001,109.74000000000001,1,1,1.0
58,3,92.6,0.6,222.94000000000003,61.74,1,1,0.0
58,5,2.09,15.57,24.71,50.43,1,1,1.0
58,7,116.91,31.11,120.92000000000002,60.3,1,1,1.0
59,2,309.9,0.6,395.2900000000001,109.82000000000001,1,1,1.0
59,3,92.59,0.6,222.92999999999998,61.74,1,1,0.0
59,5,2.09,15.57,18.91,50.43,1,1,1.0
59,7,105.25,30.14,120.91,60.3,1,1,1.0
60,2,309.9,0.6,395.2900000000001,109.9,1,1,1.0
60,3,92.58,0.6,222.93,61.74,1,1,0.0
60,7,97.5,30.1,112.13999999999999,55.49999999999999,1,1,1.0
